7.9137,11.748,325,0.55771,1.8941,49.498
2.329,19.053,0.41007,0.7708,1.9647,48.422
1.3134,6.689,161.48,0.93687,1.0517,16.141
1.2735,6.0734,75.15,0.86509,1.0033,15.064
2.1467,15.724,242.15,0.90912,1.0725,17.217
1.8244,19.428,114.98,1.1251,2.1301,49.498
1.738,19.497,52.359,1.0076,2.1133,47.346
1.5698,6.8615,25.961,1.0157,1.1976,18.293
1.6143,7.8755,282.28,0.14326,0.22328,2.1521
2.036,19.218,179.54,1.2484,1.8152,27.977
1.0891,5.7638,212.27,0.97259,1.0288,16.141
2.2211,18.785,356.75,1.0567,1.9969,41.965
1.3174,6.4774,358.36,0.82196,0.95237,15.064
1.6989,7.3551,118.33,-1.1462,0,0
2.6295,19.481,299.21,1.0621,1.5941,27.977
0.30307,2.3462,315,0.34615,0.35323,4.3041
7.1453,14.199,145,0.37628,2.5502,212.19
1.64,15.127,83.548,0.60382,1.4272,27.977
2.462,14.179,209.53,1.179,1.4796,23.673
1.759,7.4981,243.6,0.72428,0.82806,12.912
1.8238,11.775,51.645,-1.1427,0.18256,4.3041
1.5801,19.689,147.23,1.0616,1.7719,33.357
3.2078,11.109,0.30945,-0.035023,0.78583,21.521
1.8323,15.878,327.63,0.84869,1.3409,23.673
1.6033,15.377,26.515,1.1912,1.8641,36.585
1.7339,11.142,184.14,-1.0981,0,0
2.5014,15.345,274.59,0.94869,1.1787,20.445
1.6829,9.3764,311.3,1.0475,1.33,20.445
0.78051,12.125,142.5,1.045,1.3373,20.445
2.8107,12.58,358.21,-0.36193,0.72479,20.445
2.8577,13.189,112.36,1.2094,2.1958,44.117
1.6369,21.26,84.468,0.72427,1.8197,40.889
1.8204,8.6125,335.25,-1.0959,0,0
0.26347,4.5545,185,0.18455,0.19489,1.076
1.0976,9.7879,94.158,-1.1019,0,0
1.4423,6.4516,50.257,0.90628,1.0756,18.293
2.6795,14.615,163.39,0.83775,1.5203,27.977
2.7408,14.251,297.03,0.87764,1.2615,25.825
1.1871,6.9942,138.9,1.2204,1.3654,20.445
1.2735,10.645,262.52,-0.45009,0,0
1.3723,6.4388,3.5711,1.1944,1.3407,21.521
2.2259,20.342,24.142,1.2145,2.5316,157.31
2.9549,10.058,224.49,0.97887,1.2368,20.445
2.7535,10.766,71.085,1.1522,2.0362,35.509
2.1928,11.2,23.578,-1.0341,0,0
1.8891,10.048,204.91,-1.2471,0,0
2.385,16.063,131.2,0.90245,2.0074,48.422
2.8862,15.474,63.904,1.082,2.543,211.11
1.8006,14.921,188.98,1.1155,1.4412,23.673
1.4473,10.928,160.38,-0.80597,0,0
1.6064,14.867,2.9524,1.0208,1.6196,30.129
1.2873,6.1235,99.174,1.0936,1.2296,18.293
3.3408,12.029,338.05,0.79914,1.4521,25.825
2.2149,11.639,244.75,1.1429,1.3809,20.445
2.0428,15.785,45.976,-0.6663,0.70263,20.445
2.0483,7.839,182.17,1.0318,1.2371,19.369
3.919,10.943,277.93,0.74144,1.0484,17.217
1.6972,11.45,126.47,-1.0807,0,0
3.2733,12.914,315.21,0.96991,1.5363,27.977
1.5525,16.497,101.14,0.6841,1.5715,30.129
2.935,9.7966,38.421,1.0804,1.8331,35.509
3.8014,11.162,90.2,0.99558,2.2227,63.697
1.6056,15.348,346.21,0.88437,1.4112,26.901
0.40643,5.0071,295,0.41868,0.43592,6.4562
2.9979,9.5218,141.78,-0.51543,0.13023,0
1.4334,9.7929,108.93,1.3726,1.8191,30.129
1.3582,11.113,294.56,-0.0058284,0.14783,0
1.7178,13.19,98.353,-1.0236,0.17391,3.2281
2.2341,9.239,356.93,-1.0455,0,0
1.8065,7.511,262.14,0.94675,1.065,17.217
1.2639,16.266,148.01,0.80988,1.2741,22.597
1.6534,18.794,70.688,0.99426,1.9848,39.813
1.7848,18.152,163.23,0.83641,1.3876,25.825
3.786,13.082,41.893,1.0254,2.4755,212.19
1.911,13.613,227.6,0.83745,1.0352,17.217
3.0572,13.042,260.44,0.98349,1.2486,19.369
1.7699,8.2896,63.772,-0.98556,0,0
1.975,13.113,67.799,-0.9569,0.24338,6.4562
3.1387,9.4394,124.39,0.97568,1.5964,29.053
3.5354,10.007,54.671,0.99497,1.8837,37.661
2.794,16.743,312.05,0.94972,1.5189,30.129
1.5641,9.5745,12.558,1.1745,1.5698,24.749
2.5631,19.393,98.14,1.1488,2.7708,203.58
2.9264,13.069,128.56,1.242,2.1722,50.574
0.90607,12.221,38.974,1.0522,1.4249,23.673
1.765,15.336,115.71,-0.58271,0.49843,16.141
1.1041,8.2723,198.37,1.2084,1.3693,20.445
1.9315,17.065,218.93,0.8887,1.0913,17.217
3.2514,17.978,340.59,0.90228,1.9428,44.117
3.6312,12.838,25.602,1.0466,2.2485,87.37
1.6136,7.9919,297.75,-0.79982,0,0
2.2076,14.014,149.47,-0.98399,0.12781,0
0.93755,12.165,83.655,0.88344,1.2603,20.445
3.4377,12.816,176.93,0.87245,1.4456,23.673
2.6275,17.646,27.1,-0.51707,1.2277,29.053
1.8689,8.4672,79.73,-0.86278,0,0
1.1616,4.1427,35,0.2465,0.27199,3.2281
3.4977,11.413,209.04,0.84607,1.1692,19.369
2.7714,9.162,163.73,0.98885,1.4167,23.673
1.2739,13.294,53.953,1.2227,1.7365,29.053
