5.000014259639211645e-01,2.171891261691643038e+00
5.063305579381325305e-01,2.172749241766408268e+00
5.128219753475794507e-01,2.172892785048380127e+00
5.194820010014273848e-01,2.173614180937542439e+00
5.263172904882706948e-01,2.175949914704176091e+00
5.333348543614294668e-01,2.178966279618220092e+00
5.405420821230513262e-01,2.180565606937171275e+00
5.479467681798040335e-01,2.180662057401223208e+00
5.555571399600626181e-01,2.182658519718067680e+00
5.633818884101872149e-01,2.182681338353765543e+00
5.714302011017433625e-01,2.183136984792446444e+00
5.797117982191413166e-01,2.184220072460131945e+00
5.882369717223444594e-01,2.184572452644359508e+00
5.970166280166873118e-01,2.185165110146693124e+00
6.060623345017672747e-01,2.185203834024772362e+00
6.153863704171568250e-01,2.186655329138797565e+00
6.250017824549014556e-01,2.187034417297260891e+00
6.349224456684469109e-01,2.189422005771387347e+00
6.451631302759768261e-01,2.189840141089596681e+00
6.557395750345722529e-01,2.191026161244585602e+00
6.666685679517867502e-01,2.192398126996208951e+00
6.779680352051771219e-01,2.192438288276456593e+00
6.896571392604073925e-01,2.193018451235664301e+00
7.017563873180536760e-01,2.197820012043404603e+00
7.142877513772785125e-01,2.198065993150308373e+00
7.272748014022923924e-01,2.202288110844246027e+00
7.407428532800834908e-01,2.202372734420267708e+00
7.547191335306203674e-01,2.203985440387975725e+00
7.692329630215611891e-01,2.205316412015668526e+00
7.843159622964591682e-01,2.208678119132683193e+00
8.000022815423518674e-01,2.212857046315791720e+00
8.163288587166466215e-01,2.217217639894159653e+00
8.333357099398687184e-01,2.218432373539693803e+00
8.510662569598217431e-01,2.219327141124614045e+00
8.695676973284666156e-01,2.220768312414497014e+00
8.888914239357157410e-01,2.223150663841868102e+00
9.090935017523829043e-01,2.229211566242900400e+00
9.302352110954041908e-01,2.231965871267491686e+00
9.523836685023759907e-01,2.232231580392225023e+00
9.756125384667088118e-01,2.234238520888097046e+00
1.000002851928329051e+00,2.235036763200612064e+00
1.025643950695670936e+00,2.235053587878821801e+00
1.052634580977080514e+00,2.238495978591730662e+00
1.081084164246671531e+00,2.239739196104184149e+00
1.111114279920125236e+00,2.240163365813276908e+00
1.142860402203486725e+00,2.244378037290235106e+00
1.176473943444688919e+00,2.244401883700007261e+00
1.212124669003534549e+00,2.244711459347565441e+00
1.250003564909802911e+00,2.244933472789423234e+00
1.290326260551953652e+00,2.245153865565645113e+00
1.333337135903573500e+00,2.246125103761579034e+00
1.379314278520814785e+00,2.249228170440790375e+00
1.428575502753564042e+00,2.249561331813484166e+00
1.481485706559098947e+00,2.251070241275540784e+00
1.538465926041970855e+00,2.255650959836885239e+00
1.600004563083457843e+00,2.262938441526869404e+00
1.666671419881089022e+00,2.265811229105392677e+00
1.739135394658405165e+00,2.268829918074985130e+00
1.818187003506374522e+00,2.271068619646672282e+00
1.904767337006517458e+00,2.279820781762521786e+00
2.000005703856658101e+00,2.282249970500328295e+00
2.105269161954161028e+00,2.286738059718012472e+00
2.222228559840250472e+00,2.290866902347121759e+00
2.352947886889377838e+00,2.294344480928676155e+00
2.500007129819605822e+00,2.296893397825023442e+00
2.666674271807147001e+00,2.297456435166776334e+00
2.857151005507128083e+00,2.300006102706253497e+00
3.076931852083941710e+00,2.303718692659518119e+00
3.333342839756771703e+00,2.307823839973517366e+00
3.636374007006314635e+00,2.314604571936969002e+00
4.000011407705530431e+00,2.323149939406566666e+00
4.444457119670889078e+00,2.324384094993552807e+00
5.000014259651377024e+00,2.334781312412267162e+00
5.714302011030145678e+00,2.337510010204880473e+00
6.666685679535169662e+00,2.341351350108252127e+00
8.000022815442203949e+00,2.350498133901101294e+00
1.000002851930275405e+01,2.399635733198954846e+00
1.333337135907033932e+01,2.411395348738713196e+00
2.000005703860550810e+01,2.415426825558812940e+00
4.000011407721101619e+01,2.448759731750452140e+00
