5.000014259639211645e-01,2.012497768790550090e+00
5.063305579381325305e-01,2.013037485494262757e+00
5.128219753475794507e-01,2.013192155807201900e+00
5.194820010014273848e-01,2.013345407204504056e+00
5.263172904882706948e-01,2.014200380071634378e+00
5.333348543614294668e-01,2.014331742791078295e+00
5.405420821230513262e-01,2.014965086207217482e+00
5.479467681798040335e-01,2.017681671620106698e+00
5.555571399600626181e-01,2.019782211709643782e+00
5.633818884101872149e-01,2.021169804099344880e+00
5.714302011017433625e-01,2.022567736153296991e+00
5.797117982191413166e-01,2.023773796245724288e+00
5.882369717223444594e-01,2.026456571889317715e+00
5.970166280166873118e-01,2.026811872445130724e+00
6.060623345017672747e-01,2.031756413416766716e+00
6.153863704171568250e-01,2.032131982129949499e+00
6.250017824549014556e-01,2.035509392294517106e+00
6.349224456684469109e-01,2.036469971248269673e+00
6.451631302759768261e-01,2.037150787472393088e+00
6.557395750345722529e-01,2.037869869434685732e+00
6.666685679517867502e-01,2.037912249041192947e+00
6.779680352051771219e-01,2.042195780405426042e+00
6.896571392604073925e-01,2.042451605993429897e+00
7.017563873180536760e-01,2.044085162703726422e+00
7.142877513772785125e-01,2.045011753412562694e+00
7.272748014022923924e-01,2.046519866290855028e+00
7.407428532800834908e-01,2.048113774149909805e+00
7.547191335306203674e-01,2.049323754665079544e+00
7.692329630215611891e-01,2.051493739313742903e+00
7.843159622964591682e-01,2.052666791663470214e+00
8.000022815423518674e-01,2.053739429178197184e+00
8.163288587166466215e-01,2.057729798379638542e+00
8.333357099398687184e-01,2.060894341875725289e+00
8.510662569598217431e-01,2.061174192139799466e+00
8.695676973284666156e-01,2.062277437119283796e+00
8.888914239357157410e-01,2.063486447522211442e+00
9.090935017523829043e-01,2.065055822418407683e+00
9.302352110954041908e-01,2.065324515235388958e+00
9.523836685023759907e-01,2.068905618260175050e+00
9.756125384667088118e-01,2.070704350569647190e+00
1.000002851928329051e+00,2.071844201480055769e+00
1.025643950695670936e+00,2.075401054221118091e+00
1.052634580977080514e+00,2.080347268127479943e+00
1.081084164246671531e+00,2.080571921461860097e+00
1.111114279920125236e+00,2.081620288432657340e+00
1.142860402203486725e+00,2.089570110918986146e+00
1.176473943444688919e+00,2.095534738232883054e+00
1.212124669003534549e+00,2.096728405458518463e+00
1.250003564909802911e+00,2.105589854574127173e+00
1.290326260551953652e+00,2.112248037671586864e+00
1.333337135903573500e+00,2.118994086682485900e+00
1.379314278520814785e+00,2.119154871475496194e+00
1.428575502753564042e+00,2.119500473631821702e+00
1.481485706559098947e+00,2.120920868423699090e+00
1.538465926041970855e+00,2.124481631402239223e+00
1.600004563083457843e+00,2.138255155457613466e+00
1.666671419881089022e+00,2.143490291280309989e+00
1.739135394658405165e+00,2.144847551250742335e+00
1.818187003506374522e+00,2.146544361624633357e+00
1.904767337006517458e+00,2.147582429109627711e+00
2.000005703856658101e+00,2.159133003478973745e+00
2.105269161954161028e+00,2.161236857473630923e+00
2.222228559840250472e+00,2.165835875181235881e+00
2.352947886889377838e+00,2.169748937518867660e+00
2.500007129819605822e+00,2.177288375121849029e+00
2.666674271807147001e+00,2.181022965843840922e+00
2.857151005507128083e+00,2.183277312375167423e+00
3.076931852083941710e+00,2.196836772508357960e+00
3.333342839756771703e+00,2.211979411236425719e+00
3.636374007006314635e+00,2.215498427311259899e+00
4.000011407705530431e+00,2.219238304400141804e+00
4.444457119670889078e+00,2.237549811063554550e+00
5.000014259651377024e+00,2.239408924807697154e+00
5.714302011030145678e+00,2.246683603444676436e+00
6.666685679535169662e+00,2.255406588700931803e+00
8.000022815442203949e+00,2.260216752865754408e+00
1.000002851930275405e+01,2.260530886069957557e+00
1.333337135907033932e+01,2.295145035104291242e+00
2.000005703860550810e+01,2.316961441203670979e+00
4.000011407721101619e+01,2.319218053519322975e+00
