13.715,14.199,55,-0.044233,3.3508,142.05
1.4233,9.5458,360,0.88436,1.2115,18.006
1.405,8.3754,204.3,0.7848,1.0193,13.005
1.9729,19.039,281.46,0.7362,0.9425,14.005
1.4741,18.73,127.68,0.82306,1.6553,34.012
0.25592,2.1341,5,0.3686,0.37893,3.0011
2.0184,19.922,3.9048,0.92596,1.7591,75.027
0.88845,5.3471,85.547,0.74792,0.82441,11.004
0.38518,4.1427,145,0.23259,0.24156,1.0004
1.4185,20.24,75.809,0.79421,1.6756,52.019
12.853,14.199,105,0.21134,3.7243,142.05
1.9674,8.5353,312.07,0.65736,0.87872,12.004
1.2528,10.655,41.991,-0.38801,0.081144,4.0014
11.156,14.199,155,0.036129,2.8119,141.05
1.3699,9.0196,251.6,0.72526,0.8825,11.004
1.3644,17.768,175.17,0.74185,1.3026,21.008
10.893,14.199,15,0.43051,2.7182,141.05
2.8252,9.7592,116.48,-0.83456,0.20443,6.0021
1.7193,19.754,40.768,0.95296,1.8768,84.03
2.7642,10.867,1.788,0.87943,1.4578,29.01
2.886,9.1843,171.78,0.67356,1.2025,22.008
2.1336,10.991,282.02,0.87125,1.0942,15.005
3.8433,12.501,75.144,0.91179,2.2036,140.05
0.35934,17.162,355,0.27524,0.47609,7.0025
0.94886,11.983,143.97,0.85312,1.2213,20.007
3.317,14.466,230.64,0.57131,0.9681,15.005
1.6444,15.847,308.27,0.81135,1.0956,16.006
1.5042,15.933,100.34,1.0828,1.8364,39.014
0.27424,2.5794,355,0.41213,0.41973,4.0014
1.7177,15.11,202.47,0.5119,0.89085,15.005
0.33404,3.4275,185,0.44599,0.4523,5.0018
0.37675,2.1341,215,0.308,0.31088,1.0004
1.6155,15.057,21.607,-0.68612,-0.045499,0
7.4344,10.686,35,0.50346,2.1278,140.05
2.3657,11.626,334.98,0.81678,1.1943,18.006
7.3919,10.686,135,-0.10134,1.661,107.04
1.2006,6.1523,60.331,0.77484,0.9485,13.005
1.6033,6.8556,22.029,1.1404,1.3443,17.006
2.4298,14.784,255.34,0.98496,1.2524,19.007
6.7966,11.748,355,0.33239,1.506,89.032
2.1925,19.706,151.83,0.82658,1.9142,109.04
1.7504,8.9681,227.94,0.49355,0.70615,10.004
1.8681,16.167,58.8,-0.91569,0.1447,6.0021
1.1984,10.534,94.034,-0.77453,0,0
6.1984,12.916,155,-0.17653,1.4598,53.019
1.0021,5.3691,110.77,0.63128,0.71988,10.004
6.9497,11.748,105,0.072692,2.162,141.05
3.7917,14.075,126.98,1.1622,2.3236,141.05
13.171,14.199,135,0.76057,4.0436,141.05
12.992,15.611,35,0.31908,3.7558,142.05
1.6034,15.32,0.09165,1.0036,1.5488,27.01
6.6479,15.611,5,0.29329,1.6681,101.04
9.8761,11.748,55,0.60839,2.7538,141.05
1.5402,13.551,163.64,0.84081,1.3567,25.009
1.7752,7.1868,340.57,0.97031,1.1542,13.005
3.5311,11.006,22.058,0.85267,1.653,77.028
0.38705,5.0071,165,0.55491,0.5743,7.0025
2.1176,8.0006,141.92,-0.78735,0,0
0.26934,12.916,185,0.35333,0.49347,7.0025
2.1088,14.88,40.39,1.1664,1.9594,141.05
1.4847,6.6746,0.80613,0.86191,1.0148,14.005
1.1289,15.838,77.48,1.0842,1.6936,33.012
1.6319,10.159,61.694,-0.99084,0,0
1.7506,20.197,101.25,0.65571,1.6573,38.014
1.0593,6.2612,41.003,1.0412,1.1851,14.005
3.127,15.417,145.45,1.0998,2.1822,141.05
1.9607,7.4828,269.65,1.0274,1.1555,15.005
7.7661,11.748,15,0.37585,1.8486,110.04
3.7265,12.862,56.464,0.98546,2.1805,140.05
1.9106,9.1076,77.972,1.2168,1.7127,34.012
1.5995,14.84,280.97,0.67317,0.84119,12.004
1.2423,13.304,114.25,-0.78666,0,0
9.3324,14.199,135,0.25961,2.7757,142.05
4.8838,8.0418,45,0.23838,0.87116,17.006
0.39031,11.748,215,0.33399,0.44875,6.0021
0.53821,7.3148,185,0.30412,0.38596,5.0018
2.1631,18.704,21.144,-0.1163,0.81445,16.006
3.2639,10.766,188.63,0.7476,1.3351,25.009
9.5555,14.199,35,0.42301,2.7362,141.05
3.4807,12.602,96.869,0.92758,2.1013,110.04
1.1106,7.4864,126.29,1.1165,1.348,18.006
0.28679,12.916,355,0.37693,0.52271,8.0029
5.6149,9.7198,85,-0.031318,1.374,36.013
2.1994,12.057,304.73,0.88232,1.1505,15.005
1.6135,19.953,57.759,0.59682,1.5512,29.01
2.1265,7.93,98.035,1.128,1.5148,24.009
3.576,10.658,156.15,1.1283,1.9629,139.05
3.3482,10.703,131.26,0.9384,1.8615,80.029
1.3245,11.579,77.613,-1.0021,0,0
1.6465,9.2834,21.663,-1.28,0,0
4.3956,8.0418,25,0.1667,0.78887,17.006
1.7173,7.9951,156.8,1.0147,1.3469,18.006
3.7924,12.916,355,0.15382,0.8821,19.007
0.83958,15.031,130.88,0.70564,1.1348,18.006
3.2271,18.338,88.138,0.81976,2.3622,140.05
1.2888,8.1709,295.98,0.7028,0.84386,11.004
2.7317,17.299,113.99,-0.21999,1.1338,27.01
2.15,11.612,239.95,0.65219,0.90005,14.005
0.4729,6.0519,355,0.26125,0.31309,3.0011
2.962,14.867,177.77,0.65199,1.4769,32.011
