5.000014259639211645e-01,1.138019367622946199e+00
5.063305579381325305e-01,1.138200814773778546e+00
5.128219753475794507e-01,1.138296467716339633e+00
5.194820010014273848e-01,1.138545221907735883e+00
5.263172904882706948e-01,1.139015308593520848e+00
5.333348543614294668e-01,1.139118974667460371e+00
5.405420821230513262e-01,1.139387020819835339e+00
5.479467681798040335e-01,1.139622953857976739e+00
5.555571399600626181e-01,1.139903131321200247e+00
5.633818884101872149e-01,1.141146190517501546e+00
5.714302011017433625e-01,1.142065502664011634e+00
5.797117982191413166e-01,1.142523450658596840e+00
5.882369717223444594e-01,1.142905012782045260e+00
5.970166280166873118e-01,1.143252306623898207e+00
6.060623345017672747e-01,1.143762175780844714e+00
6.153863704171568250e-01,1.143953494340130606e+00
6.250017824549014556e-01,1.144528355710128453e+00
6.349224456684469109e-01,1.145067896585598488e+00
6.451631302759768261e-01,1.145418415520566446e+00
6.557395750345722529e-01,1.146432190939518092e+00
6.666685679517867502e-01,1.146792861719358347e+00
6.779680352051771219e-01,1.147304331421551193e+00
6.896571392604073925e-01,1.147508985590168562e+00
7.017563873180536760e-01,1.147801111224844961e+00
7.142877513772785125e-01,1.148226413054314277e+00
7.272748014022923924e-01,1.148338431126409542e+00
7.407428532800834908e-01,1.150214895702830198e+00
7.547191335306203674e-01,1.150700637727161801e+00
7.692329630215611891e-01,1.151832577574296135e+00
7.843159622964591682e-01,1.153510100755509304e+00
8.000022815423518674e-01,1.154003743344060640e+00
8.163288587166466215e-01,1.154329303566232312e+00
8.333357099398687184e-01,1.154441409286331099e+00
8.510662569598217431e-01,1.156252622364061455e+00
8.695676973284666156e-01,1.156836379290578032e+00
8.888914239357157410e-01,1.157561889643337505e+00
9.090935017523829043e-01,1.159173975166332582e+00
9.302352110954041908e-01,1.159402065541941695e+00
9.523836685023759907e-01,1.160400761109554812e+00
9.756125384667088118e-01,1.160821314054652831e+00
1.000002851928329051e+00,1.162034346113151040e+00
1.025643950695670936e+00,1.162303303996027326e+00
1.052634580977080514e+00,1.164637478810996329e+00
1.081084164246671531e+00,1.167057806324792946e+00
1.111114279920125236e+00,1.167400351024986405e+00
1.142860402203486725e+00,1.168011803524541259e+00
1.176473943444688919e+00,1.169300468471663246e+00
1.212124669003534549e+00,1.170011282839061195e+00
1.250003564909802911e+00,1.170319904917464626e+00
1.290326260551953652e+00,1.172003161076360156e+00
1.333337135903573500e+00,1.173593861609314004e+00
1.379314278520814785e+00,1.173755780453472397e+00
1.428575502753564042e+00,1.175595316366424559e+00
1.481485706559098947e+00,1.176092578714690084e+00
1.538465926041970855e+00,1.177729034517133622e+00
1.600004563083457843e+00,1.177773347311868779e+00
1.666671419881089022e+00,1.181521276368689977e+00
1.739135394658405165e+00,1.181945294735208263e+00
1.818187003506374522e+00,1.182469658913499533e+00
1.904767337006517458e+00,1.183264452143141687e+00
2.000005703856658101e+00,1.187496908837146758e+00
2.105269161954161028e+00,1.189034612471789210e+00
2.222228559840250472e+00,1.189506761100538323e+00
2.352947886889377838e+00,1.189829080726797272e+00
2.500007129819605822e+00,1.190458982249903208e+00
2.666674271807147001e+00,1.191284581723583758e+00
2.857151005507128083e+00,1.198906227629555232e+00
3.076931852083941710e+00,1.199468635779590731e+00
3.333342839756771703e+00,1.199828839909127698e+00
3.636374007006314635e+00,1.206107620765073829e+00
4.000011407705530431e+00,1.209357155821094487e+00
4.444457119670889078e+00,1.211717707972820079e+00
5.000014259651377024e+00,1.214252955998998074e+00
5.714302011030145678e+00,1.216146262050897375e+00
6.666685679535169662e+00,1.220132750606877758e+00
8.000022815442203949e+00,1.236567730319774627e+00
1.000002851930275405e+01,1.249738538514178376e+00
1.333337135907033932e+01,1.256755854321028654e+00
2.000005703860550810e+01,1.269168375368505242e+00
4.000011407721101619e+01,1.288167342096734336e+00
