5.000014259639211645e-01,2.487063548173686023e+00
5.063305579381325305e-01,2.487131416210110579e+00
5.128219753475794507e-01,2.487481842859807557e+00
5.194820010014273848e-01,2.488060340228445355e+00
5.263172904882706948e-01,2.488518219606399295e+00
5.333348543614294668e-01,2.488742650545296087e+00
5.405420821230513262e-01,2.489324445944101072e+00
5.479467681798040335e-01,2.491241971616922957e+00
5.555571399600626181e-01,2.492285949764776909e+00
5.633818884101872149e-01,2.493115048839789516e+00
5.714302011017433625e-01,2.494907381090913923e+00
5.797117982191413166e-01,2.496137398234845595e+00
5.882369717223444594e-01,2.497450931576801647e+00
5.970166280166873118e-01,2.499426108205588193e+00
6.060623345017672747e-01,2.499708136236381328e+00
6.153863704171568250e-01,2.500166468729238201e+00
6.250017824549014556e-01,2.500620730806954573e+00
6.349224456684469109e-01,2.501603900552355153e+00
6.451631302759768261e-01,2.502787213808241873e+00
6.557395750345722529e-01,2.504357880590297736e+00
6.666685679517867502e-01,2.505070385157085688e+00
6.779680352051771219e-01,2.505728415503723383e+00
6.896571392604073925e-01,2.506926770638583157e+00
7.017563873180536760e-01,2.507892990603928229e+00
7.142877513772785125e-01,2.509897163126241892e+00
7.272748014022923924e-01,2.511091856297823277e+00
7.407428532800834908e-01,2.511324137461554251e+00
7.547191335306203674e-01,2.514717546101707946e+00
7.692329630215611891e-01,2.515741928262891669e+00
7.843159622964591682e-01,2.516484098485516352e+00
8.000022815423518674e-01,2.516681263767416077e+00
8.163288587166466215e-01,2.517906644306703079e+00
8.333357099398687184e-01,2.518284200034707432e+00
8.510662569598217431e-01,2.520027058154275412e+00
8.695676973284666156e-01,2.523727149976748407e+00
8.888914239357157410e-01,2.523783858756439624e+00
9.090935017523829043e-01,2.526559909440968532e+00
9.302352110954041908e-01,2.526772386135668569e+00
9.523836685023759907e-01,2.529376807597727872e+00
9.756125384667088118e-01,2.529491550235633213e+00
1.000002851928329051e+00,2.529838999491478724e+00
1.025643950695670936e+00,2.530931387083215522e+00
1.052634580977080514e+00,2.531011495737697459e+00
1.081084164246671531e+00,2.534185874702319374e+00
1.111114279920125236e+00,2.535307522728822427e+00
1.142860402203486725e+00,2.536664690115285392e+00
1.176473943444688919e+00,2.538031908318007623e+00
1.212124669003534549e+00,2.540542574463993120e+00
1.250003564909802911e+00,2.542121224989905226e+00
1.290326260551953652e+00,2.547418137509346536e+00
1.333337135903573500e+00,2.549134751823067369e+00
1.379314278520814785e+00,2.549693029358698571e+00
1.428575502753564042e+00,2.550437012312269935e+00
1.481485706559098947e+00,2.550754797231146842e+00
1.538465926041970855e+00,2.556082694333531524e+00
1.600004563083457843e+00,2.557545624510263682e+00
1.666671419881089022e+00,2.558281351296048278e+00
1.739135394658405165e+00,2.559000214632070058e+00
1.818187003506374522e+00,2.562542033023669674e+00
1.904767337006517458e+00,2.565057146254570597e+00
2.000005703856658101e+00,2.565101546965706802e+00
2.105269161954161028e+00,2.565508799060987943e+00
2.222228559840250472e+00,2.567975124642127405e+00
2.352947886889377838e+00,2.568584111096790856e+00
2.500007129819605822e+00,2.570246329060250190e+00
2.666674271807147001e+00,2.572296783363241524e+00
2.857151005507128083e+00,2.579015564163408492e+00
3.076931852083941710e+00,2.586129584494186062e+00
3.333342839756771703e+00,2.587969764689951990e+00
3.636374007006314635e+00,2.591187113544097365e+00
4.000011407705530431e+00,2.591762134880996715e+00
4.444457119670889078e+00,2.599044036535735014e+00
5.000014259651377024e+00,2.600026914466293526e+00
5.714302011030145678e+00,2.600478821308838562e+00
6.666685679535169662e+00,2.602095826155576219e+00
8.000022815442203949e+00,2.603462223721239255e+00
1.000002851930275405e+01,2.606884728644332849e+00
1.333337135907033932e+01,2.613718555942242006e+00
2.000005703860550810e+01,2.624248391742995956e+00
4.000011407721101619e+01,2.625191422073901215e+00
