8.3869,10.686,335,0.47274,2.4968,39.016
2.169,19.168,0.0043767,0.96521,2.301,35.015
1.601,7.1917,166.71,0.85919,0.96235,10.004
2.2585,19.063,250.44,0.72004,1.2481,16.007
1.5291,20.737,89.365,1.3528,1.8808,25.01
1.0858,5.9033,48.753,0.82978,0.93541,12.005
0.49281,2.5794,275,0.75767,0.76992,9.0038
0.4138,5.0071,105,0.33094,0.35261,4.0017
1.661,7.4809,218.82,0.87148,1.0083,11.005
2.2991,20.315,300.75,1.0832,2.1581,31.013
1.6676,21.3,139.74,1.0388,1.2944,15.006
2.4714,19.896,189.57,0.94348,1.152,13.005
1.3275,6.5354,1.2064,0.65767,0.7809,10.004
2.0202,20.557,353.39,0.84698,2.0179,29.012
1.1829,18.226,45.055,0.84599,1.4435,19.008
7.7709,11.748,75,-0.087551,1.7454,26.011
1.3872,10.006,304.69,-0.32214,0,0
1.2693,11.562,133.32,-0.84697,0,0
1.2615,7.8503,359.38,0.97258,1.2046,14.006
3.6824,11.122,270.07,0.83416,1.7458,22.009
2.5295,16.09,219.17,0.85431,1.1407,13.005
2.7059,12.93,102.78,0.98224,1.4562,17.007
2.2609,15.203,162.61,0.48759,0.62429,8.0034
3.5153,12.613,22.408,0.55862,1.6989,22.009
1.729,14.938,329.65,1.1752,1.9024,23.01
2.0613,12.14,191.72,1.0482,1.2173,15.006
1.04,8.2432,77.398,-0.60571,0,0
0.37952,2.8358,305,0.3857,0.39359,5.0021
8.0926,11.748,295,0.15129,1.9894,28.012
1.7578,11.743,242.7,1.0631,1.3318,16.007
1.6383,14.96,70.8,1.1887,1.7512,20.008
1.9813,8.3484,332.38,-1.0602,0,0
3.9687,14.212,356.16,1.0164,2.4036,32.013
1.2712,11.97,48.261,-1.1699,0,0
1.3701,19.119,114.85,0.61852,0.93209,11.005
0.27168,5.5048,135,0.21333,0.22724,1.0004
3.6,17.715,275.33,0.71062,1.7584,25.01
0.26049,6.0519,245,0.34005,0.36081,4.0017
2.4952,21.242,325.39,0.98452,2.2726,32.013
1.848,22.036,25.379,1.0493,2.0906,32.013
1.6667,13.738,0.027069,-0.7068,0.2293,3.0013
1.0122,7.3927,25.068,0.27645,0.39562,6.0025
3.8029,15.003,305.42,0.89001,2.1643,31.013
2.2761,21.246,64.992,1.0187,1.9935,35.015
2.1017,16.165,137.28,1.1753,1.5093,16.007
1.9987,17.317,21.839,-0.71745,0.44796,8.0034
1.7444,7.4832,283.66,-0.33778,0,0
1.6345,20.64,215.07,0.57715,0.78575,10.004
2.1764,8.6883,117.88,1.2115,1.4647,17.007
0.99292,14.196,286.66,0.92182,1.2526,16.007
2.4566,10.888,151.89,1.0956,1.3075,15.006
3.0683,11.672,215.29,1.0607,1.3486,16.007
1.3211,9.2201,98.715,-0.98775,0,0
4.1426,11.301,320.5,1.0019,2.2141,32.013
1.6032,7.7693,194.09,0.98724,1.1215,13.005
3.4635,10.786,64.387,0.77964,1.6579,23.01
1.294,16.335,89.731,0.4765,0.89452,14.006
1.6399,14.874,258.19,1.2064,1.647,22.009
8.3187,10.686,315,0.70841,2.6288,39.016
3.4993,14.811,48.499,1.0806,2.2729,29.012
3.0423,10.32,2.5764,1.1679,2.038,31.013
1.3975,11.681,346.32,-0.72846,0,0
0.76471,15.073,119.26,0.75641,0.92625,12.005
1.666,11.288,172.02,1.317,1.4858,17.007
4.0467,11.592,289.54,1.1699,2.18,33.014
2.8352,11.528,83.122,1.1555,1.7338,23.01
1.7652,7.5914,262.7,0.79204,0.96455,11.005
1.7767,16.11,199.73,1.1081,1.3234,15.006
1.9023,17.23,356.53,-1.0261,0.34764,6.0025
1.8514,15.761,181.26,1.0067,1.18,14.006
2.7148,9.5648,45.378,1.2892,1.8642,24.01
0.98337,5.0071,335,0.29328,0.32669,3.0013
4.2374,17.867,332.56,0.63693,2.4406,91.976
1.9546,15.487,238.59,0.93276,1.272,15.006
0.87373,14.683,33.711,1.0372,1.4385,18.008
3.7383,10.614,359.04,0.93106,2.0994,24.01
2.4458,8.6746,136.41,0.89888,1.1076,13.005
1.399,18.738,155.41,0.92192,1.1164,14.006
0.26067,2.5794,255,0.39017,0.39571,4.0017
1.5577,7.2865,317.46,1.0681,1.2824,15.006
1.7944,21.895,284.37,0.73527,1.5112,22.009
2.5248,19.133,232.92,0.87201,1.2965,15.006
1.2197,8.5931,60.124,-0.74208,0,0
2.2137,17.86,316.28,1.0831,2.2401,29.012
1.1813,10.69,25.444,-0.93066,0,0
3.1404,11.994,119.73,1.0044,1.4094,18.008
0.79658,22.496,115.35,0.98269,1.2168,14.006
1.5562,12.097,329.53,-0.8485,0,0
1.228,18.138,73.504,0.70747,1.1558,15.006
4.1163,11.828,342.51,1.0455,2.2426,30.013
1.2344,6.7392,300.4,-0.45379,0,0
1.3578,11.131,283.05,-0.73556,0,0
3.7442,14.428,274.28,1.055,2.114,24.01
1.2777,12.678,68.323,-1.0584,0,0
0.99207,14.835,14.334,1.1348,1.6423,21.009
1.2188,12.948,307.44,0.68335,1.1324,16.007
1.4259,9.1418,243.75,-0.79291,0,0
1.7754,17.137,289.79,0.55765,1.2165,17.007
1.0453,13.135,86.65,-0.79381,0,0
1.6981,21.381,44.195,0.83022,1.7907,25.01
