5.000014259639211645e-01,2.394952843327072145e+00
5.063305579381325305e-01,2.397501433574100282e+00
5.128219753475794507e-01,2.397640674385637993e+00
5.194820010014273848e-01,2.398313189808211732e+00
5.263172904882706948e-01,2.400454877732038472e+00
5.333348543614294668e-01,2.405049952514350942e+00
5.405420821230513262e-01,2.405281723696861995e+00
5.479467681798040335e-01,2.406040947798524066e+00
5.555571399600626181e-01,2.407089212544157419e+00
5.633818884101872149e-01,2.408206981108218070e+00
5.714302011017433625e-01,2.408636632723231585e+00
5.797117982191413166e-01,2.408828733167215574e+00
5.882369717223444594e-01,2.409306297207741032e+00
5.970166280166873118e-01,2.415552699390126179e+00
6.060623345017672747e-01,2.416293550996623019e+00
6.153863704171568250e-01,2.418115733254313948e+00
6.250017824549014556e-01,2.419459315187170390e+00
6.349224456684469109e-01,2.419846451902177620e+00
6.451631302759768261e-01,2.421136743348951903e+00
6.557395750345722529e-01,2.422671732032426917e+00
6.666685679517867502e-01,2.422747941264671745e+00
6.779680352051771219e-01,2.426158885026000078e+00
6.896571392604073925e-01,2.426918737957187044e+00
7.017563873180536760e-01,2.432487297566455986e+00
7.142877513772785125e-01,2.433976957274551101e+00
7.272748014022923924e-01,2.437148463821946720e+00
7.407428532800834908e-01,2.439626501793965119e+00
7.547191335306203674e-01,2.441612580902268181e+00
7.692329630215611891e-01,2.445736684865164712e+00
7.843159622964591682e-01,2.448850768508629372e+00
8.000022815423518674e-01,2.457304767056979422e+00
8.163288587166466215e-01,2.465221385710169688e+00
8.333357099398687184e-01,2.468219787224874118e+00
8.510662569598217431e-01,2.470405806840545448e+00
8.695676973284666156e-01,2.477145156626361810e+00
8.888914239357157410e-01,2.487184006633103905e+00
9.090935017523829043e-01,2.507408682647892295e+00
9.302352110954041908e-01,2.516650498414613857e+00
9.523836685023759907e-01,2.518277985917220185e+00
9.756125384667088118e-01,2.520093952711044416e+00
1.000002851928329051e+00,2.529329667590091812e+00
1.025643950695670936e+00,2.534956769187715508e+00
1.052634580977080514e+00,2.535467468727284235e+00
1.081084164246671531e+00,2.535969748807717306e+00
1.111114279920125236e+00,2.540474154237338134e+00
1.142860402203486725e+00,2.557817887676467006e+00
1.176473943444688919e+00,2.559026341995868314e+00
1.212124669003534549e+00,2.564658148741369548e+00
1.250003564909802911e+00,2.565006561901631343e+00
1.290326260551953652e+00,2.565325913346461206e+00
1.333337135903573500e+00,2.580760693302663000e+00
1.379314278520814785e+00,2.581582812195071241e+00
1.428575502753564042e+00,2.592836795644049896e+00
1.481485706559098947e+00,2.595412725594998360e+00
1.538465926041970855e+00,2.601246571388998063e+00
1.600004563083457843e+00,2.602439511575179942e+00
1.666671419881089022e+00,2.614851148531183611e+00
1.739135394658405165e+00,2.618073102887750636e+00
1.818187003506374522e+00,2.648745678529123015e+00
1.904767337006517458e+00,2.661504043224409699e+00
2.000005703856658101e+00,2.670169407502698267e+00
2.105269161954161028e+00,2.672783683206803929e+00
2.222228559840250472e+00,2.674924800529747237e+00
2.352947886889377838e+00,2.675460432719658499e+00
2.500007129819605822e+00,2.675727502207358555e+00
2.666674271807147001e+00,2.683226680438606238e+00
2.857151005507128083e+00,2.684340675297224976e+00
3.076931852083941710e+00,2.686518128507063619e+00
3.333342839756771703e+00,2.709427770167600169e+00
3.636374007006314635e+00,2.712322154817221609e+00
4.000011407705530431e+00,2.721395033026393406e+00
4.444457119670889078e+00,2.734944603534287033e+00
5.000014259651377024e+00,2.776837981994850324e+00
5.714302011030145678e+00,2.778722074578938717e+00
6.666685679535169662e+00,2.793857386580224311e+00
8.000022815442203949e+00,2.797191573408808196e+00
1.000002851930275405e+01,2.798462212849976538e+00
1.333337135907033932e+01,2.811179869174717183e+00
2.000005703860550810e+01,2.839905849973884955e+00
4.000011407721101619e+01,2.928794375113494830e+00
